Step,Generator,Discriminator,Real,Fake
53,-5.3098,-4.3552,-9.665,5.3098
54,-7.58229,-4.20757,-11.7899,7.58229
55,-8.16934,-3.3884,-11.5577,8.16934
56,-6.94146,-7.62742,-14.5689,6.94146
57,-15.1993,-2.0676,-17.2669,15.1993
58,-10.0239,-3.64239,-13.6663,10.0239
59,-6.76451,-7.47306,-14.2376,6.76451
60,-7.65981,-4.60512,-12.2649,7.65981
61,-11.0189,-5.23417,-16.253,11.0189
62,-8.24777,-5.57514,-13.8229,8.24777
63,-9.4785,-1.7516,-11.2301,9.4785
64,-8.99112,-4.99755,-13.9887,8.99112
65,-8.52864,-4.62264,-13.1513,8.52864
66,-6.28858,-5.94838,-12.237,6.28858
67,-8.0593,-4.48456,-12.5439,8.0593
68,-3.86474,-9.5816,-13.4463,3.86474
69,-7.10619,-9.05785,-16.164,7.10619
70,-7.84617,-12.1878,-20.034,7.84617
71,-7.72114,-6.2056,-13.9267,7.72114
72,-6.63414,-6.77255,-13.4067,6.63414
73,-6.53817,-7.83235,-14.3705,6.53817
74,-3.74437,-10.231,-13.9753,3.74437
75,-9.55121,-5.22418,-14.7754,9.55121
76,-11.0492,-1.96674,-13.016,11.0492
77,-3.06134,-13.3562,-16.4175,3.06134
78,-8.84808,-9.76963,-18.6177,8.84808
79,-2.20313,-11.3766,-13.5797,2.20313
80,-7.04764,-14.248,-21.2956,7.04764
81,-4.34586,-15.6079,-19.9537,4.34586
82,-4.41482,-17.784,-22.1988,4.41482
83,-1.69744,-17.5576,-19.255,1.69744
84,-1.85133,-10.1553,-12.0066,1.85133
85,-1.54899,-10.0616,-11.6106,1.54899
86,-6.42975,-13.084,-19.5137,6.42975
87,-9.80017,-12.9739,-22.7741,9.80017
88,-3.74581,-13.4415,-17.1873,3.74581
89,-11.5762,-8.74703,-20.3232,11.5762
90,-8.00603,-12.8529,-20.8589,8.00603
91,-9.49878,-8.81754,-18.3163,9.49878
92,-14.9727,-13.0861,-28.0588,14.9727
93,-3.58293,-18.729,-22.3119,3.58293
94,-5.16011,-11.9358,-17.0959,5.16011
95,-3.71112,-14.8008,-18.5119,3.71112
96,-9.6714,-13.6649,-23.3363,9.6714
97,-12.7952,-12.4007,-25.1959,12.7952
98,-5.62317,-16.2595,-21.8826,5.62317
99,-3.16563,-15.0764,-18.2421,3.16563
100,-12.9221,-15.1385,-28.0606,12.9221
101,-9.51791,-13.3754,-22.8933,9.51791
102,-4.18504,-24.5567,-28.7418,4.18504
103,-9.2292,-11.7786,-21.0078,9.2292
104,-9.06875,-16.4181,-25.4868,9.06875
105,-14.9029,-14.3692,-29.2721,14.9029
106,0.741241,-29.6022,-28.861,-0.741241
107,-4.75686,-19.8888,-24.6457,4.75686
108,-1.31938,-26.9268,-28.2462,1.31938
109,-14.3489,-13.0092,-27.3581,14.3489
110,-0.15655,-18.0854,-18.2419,0.15655
111,-4.84482,-20.5944,-25.4392,4.84482
112,-10.1061,-21.8226,-31.9286,10.1061
113,-3.35484,-23.0251,-26.3799,3.35484
114,-3.38855,-26.0238,-29.4123,3.38855
115,1.79733,-29.7537,-27.9563,-1.79733
116,-0.795786,-27.8217,-28.6175,0.795786
117,3.75089,-32.1466,-28.3957,-3.75089
118,-0.600214,-33.6168,-34.217,0.600214
119,0.132072,-32.3118,-32.1797,-0.132072
120,-4.91576,-31.8721,-36.7878,4.91576
121,-5.52804,-30.4953,-36.0234,5.52804
122,3.19663,-39.8467,-36.6501,-3.19663
123,0.0753176,-35.5631,-35.4878,-0.0753176
124,5.26981,-37.6075,-32.3377,-5.26981
125,-1.26034,-36.3117,-37.5721,1.26034
126,-1.42597,-32.031,-33.457,1.42597
127,1.87327,-37.9598,-36.0865,-1.87327
128,3.1963,-36.1574,-32.9611,-3.1963
129,3.82437,-44.2091,-40.3847,-3.82437
130,1.62473,-40.8115,-39.1868,-1.62473
131,5.56658,-46.2165,-40.6499,-5.56658
132,6.46798,-49.7084,-43.2405,-6.46798
133,6.06728,-45.935,-39.8677,-6.06728
134,6.21661,-48.6472,-42.4305,-6.21661
135,4.57257,-46.0876,-41.5151,-4.57257
136,3.68476,-46.7553,-43.0706,-3.68476
137,7.37683,-48.2296,-40.8528,-7.37683
138,7.31441,-52.1889,-44.8745,-7.31441
139,6.84679,-51.2797,-44.4329,-6.84679
140,5.68224,-50.8242,-45.142,-5.68224
141,0.66072,-42.1325,-41.4717,-0.66072
142,6.67009,-53.4881,-46.818,-6.67009
143,7.22304,-51.5146,-44.2915,-7.22304
144,5.2218,-52.5969,-47.3751,-5.2218
145,-1.12779,-44.3113,-45.439,1.12779
146,6.16647,-54.8438,-48.6773,-6.16647
147,5.92908,-53.2101,-47.2811,-5.92908
148,5.88369,-55.0847,-49.201,-5.88369
149,7.31747,-57.9808,-50.6633,-7.31747
150,-0.410438,-34.2825,-34.6929,0.410438
151,6.94578,-58.2977,-51.3519,-6.94578
152,6.35097,-56.8541,-50.5032,-6.35097
153,5.43983,-56.1916,-50.7518,-5.43983
154,7.1635,-58.7539,-51.5904,-7.1635
155,7.80465,-59.7478,-51.9431,-7.80465
156,6.99999,-58.165,-51.165,-6.99999
157,7.42007,-58.6219,-51.2018,-7.42007
158,7.22675,-57.2015,-49.9748,-7.22675
159,5.75815,-54.8665,-49.1083,-5.75815
160,7.52797,-59.5065,-51.9785,-7.52797
161,6.19853,-57.7644,-51.5659,-6.19853
162,6.64589,-57.848,-51.2021,-6.64589
163,8.5218,-60.9083,-52.3865,-8.5218
164,8.15053,-60.6793,-52.5288,-8.15053
165,8.00877,-60.5777,-52.5689,-8.00877
166,8.69658,-61.6931,-52.9965,-8.69658
167,3.85781,-55.8673,-52.0095,-3.85781
168,9.04517,-60.6169,-51.5717,-9.04517
169,8.56431,-60.891,-52.3267,-8.56431
170,8.97321,-61.4578,-52.4846,-8.97321
171,6.39513,-57.3667,-50.9716,-6.39513
172,8.49092,-62.3601,-53.8691,-8.49092
173,8.37216,-61.6859,-53.3137,-8.37216
174,8.57679,-61.1747,-52.5979,-8.57679
175,4.32421,-56.1161,-51.7919,-4.32421
176,7.79658,-60.9761,-53.1795,-7.79658
177,9.62311,-63.2406,-53.6174,-9.62311
178,6.13861,-58.882,-52.7434,-6.13861
179,8.76935,-62.8542,-54.0848,-8.76935
180,8.19474,-60.76,-52.5653,-8.19474
181,9.47981,-63.337,-53.8572,-9.47981
182,8.2729,-61.6733,-53.4004,-8.2729
183,5.80079,-55.5074,-49.7067,-5.80079
184,9.55726,-63.4718,-53.9145,-9.55726
185,9.43932,-63.3478,-53.9085,-9.43932
186,10.0133,-63.0885,-53.0752,-10.0133
187,8.30018,-61.9104,-53.6102,-8.30018
188,9.04791,-62.852,-53.8041,-9.04791
189,10.35,-63.9811,-53.6311,-10.35
190,6.71238,-57.8394,-51.127,-6.71238
191,9.61231,-63.5385,-53.9262,-9.61231
192,8.54976,-62.2436,-53.6938,-8.54976
193,6.04384,-58.8387,-52.7949,-6.04384
194,10.3963,-65.5582,-55.1619,-10.3963
195,10.1621,-65.0391,-54.877,-10.1621
196,10.4806,-65.4315,-54.9508,-10.4806
197,9.62745,-62.2834,-52.6559,-9.62745
198,10.6907,-65.5609,-54.8702,-10.6907
199,10.6921,-66.1682,-55.4761,-10.6921
200,10.499,-65.06,-54.561,-10.499
201,8.2508,-62.0897,-53.8389,-8.2508
202,3.4092,-42.8818,-39.4726,-3.4092
203,-22.4991,-11.8298,-34.3289,22.4991
204,-23.438,-24.8853,-48.3233,23.438
205,-9.17233,-34.4419,-43.6142,9.17233
206,-15.5855,-29.6518,-45.2373,15.5855
207,0.946945,-41.4046,-40.4576,-0.946945
208,0.219152,-36.4791,-36.2599,-0.219152
209,4.56877,-22.5332,-17.9645,-4.56877
210,5.54375,-49.7987,-44.255,-5.54375
211,3.04475,-36.4018,-33.357,-3.04475
212,6.22449,-22.9113,-16.6868,-6.22449
213,3.65376,-33.2046,-29.5508,-3.65376
214,3.11236,-28.7102,-25.5979,-3.11236
215,-0.14674,-16.4941,-16.6408,0.14674
216,-11.2442,-29.1901,-40.4342,11.2442
217,-5.96244,-38.2295,-44.192,5.96244
218,-0.121,-36.1101,-36.2311,0.121
219,-4.28461,-28.9707,-33.2553,4.28461
220,4.12399,-49.409,-45.285,-4.12399
221,4.05501,-30.0737,-26.0187,-4.05501
222,-1.59273,-48.6092,-50.2019,1.59273
223,1.48861,-40.4455,-38.9569,-1.48861
224,2.05346,-48.1998,-46.1463,-2.05346
225,-2.39153,-40.4958,-42.8873,2.39153
226,-7.88504,-39.1529,-47.0379,7.88504
227,2.42482,-30.4553,-28.0305,-2.42482
228,-3.69525,-36.9306,-40.6258,3.69525
229,0.34989,-46.5447,-46.1948,-0.34989
230,-1.72646,-46.8324,-48.5589,1.72646
231,-0.150813,-41.3739,-41.5247,0.150813
232,1.34284,-40.2746,-38.9318,-1.34284
233,-0.00221848,-34.6807,-34.6829,0.00221848
234,1.64861,-48.6306,-46.982,-1.64861
235,3.04381,-36.9093,-33.8655,-3.04381
236,4.15254,-43.3066,-39.1541,-4.15254
237,2.25607,-26.6426,-24.3865,-2.25607
238,3.05613,-13.4251,-10.3689,-3.05613
239,-1.57496,-43.406,-44.9809,1.57496
240,-0.318708,-48.5373,-48.856,0.318708
241,-14.1992,-25.7867,-39.9859,14.1992
242,0.957665,-38.2997,-37.342,-0.957665
243,-2.17199,-40.7859,-42.9579,2.17199
244,5.05102,-51.4866,-46.4355,-5.05102
245,4.27788,-16.8822,-12.6043,-4.27788
246,3.68018,-19.8045,-16.1243,-3.68018
247,2.53877,-42.4956,-39.9568,-2.53877
248,2.59451,-38.9143,-36.3197,-2.59451
249,0.223225,-37.3427,-37.1194,-0.223225
250,-5.59112,-36.7261,-42.3172,5.59112
251,-30.1607,-16.8331,-46.9938,30.1607
252,-7.92085,-27.1145,-35.0354,7.92085
253,2.33409,-33.4203,-31.0862,-2.33409
254,-0.301226,-40.8071,-41.1084,0.301226
255,0.951533,-52.1681,-51.2165,-0.951533
256,-3.435,-39.7534,-43.1884,3.435
257,-12.7747,-31.3398,-44.1146,12.7747
258,-5.45234,-31.2442,-36.6965,5.45234
259,2.18536,-40.2124,-38.027,-2.18536
260,5.71052,-55.862,-50.1515,-5.71052
261,5.51112,-54.7685,-49.2574,-5.51112
262,6.68817,-57.5412,-50.853,-6.68817
263,5.88395,-54.5685,-48.6845,-5.88395
264,6.90538,-57.6865,-50.7812,-6.90538
265,4.11316,-51.1171,-47.0039,-4.11316
266,5.66235,-57.007,-51.3446,-5.66235
267,5.64198,-58.5462,-52.9042,-5.64198
268,6.18794,-56.1712,-49.9832,-6.18794
269,1.9488,-51.4112,-49.4624,-1.9488
270,4.1896,-41.1148,-36.9252,-4.1896
271,6.85906,-57.2553,-50.3963,-6.85906
272,6.68812,-51.6989,-45.0108,-6.68812
273,6.33366,-52.0035,-45.6699,-6.33366
274,-12.5122,-37.1357,-49.6479,12.5122
275,3.60028,-41.392,-37.7917,-3.60028
276,5.8957,-50.7451,-44.8494,-5.8957
277,5.08477,-42.5236,-37.4388,-5.08477
278,4.52245,-38.0164,-33.494,-4.52245
279,1.69614,-51.6647,-49.9686,-1.69614
280,3.60566,-44.5736,-40.9679,-3.60566
281,4.39032,-53.8281,-49.4378,-4.39032
282,0.0931975,-49.6697,-49.5765,-0.0931975
283,2.5746,-39.1145,-36.5399,-2.5746
284,1.16357,-49.7022,-48.5386,-1.16357
285,3.32462,-35.9576,-32.633,-3.32462
286,5.2379,-21.0766,-15.8387,-5.2379
287,3.56605,-29.1182,-25.5521,-3.56605
288,5.19213,-45.2395,-40.0474,-5.19213
289,0.649553,-34.9134,-34.2639,-0.649553
290,5.00793,-35.6245,-30.6166,-5.00793
291,-14.6812,-31.6773,-46.3585,14.6812
292,4.39988,-51.513,-47.1131,-4.39988
293,5.25609,-58.0907,-52.8346,-5.25609
294,6.96489,-59.7621,-52.7972,-6.96489
295,4.36713,-53.0332,-48.6661,-4.36713
296,6.71667,-59.3913,-52.6747,-6.71667
297,5.4908,-58.9746,-53.4838,-5.4908
298,5.55533,-27.2962,-21.7409,-5.55533
299,7.69154,-58.5594,-50.8678,-7.69154
300,7.63888,-61.0166,-53.3778,-7.63888
301,6.20092,-58.4957,-52.2948,-6.20092
302,6.90327,-59.726,-52.8227,-6.90327
303,6.57341,-58.9504,-52.377,-6.57341
304,6.76974,-58.4328,-51.663,-6.76974
305,6.38007,-58.488,-52.1079,-6.38007
306,7.56632,-58.9528,-51.3865,-7.56632
307,6.5597,-55.1453,-48.5856,-6.5597
308,5.91614,-58.3457,-52.4295,-5.91614
309,5.50904,-19.7443,-14.2353,-5.50904
310,-7.95531,-39.2894,-47.2448,7.95531
311,4.79963,-46.6081,-41.8085,-4.79963
312,-1.45484,-39.9352,-41.39,1.45484
313,5.22409,-50.0703,-44.8462,-5.22409
314,6.8997,-54.4737,-47.574,-6.8997
315,6.666,-58.0262,-51.3602,-6.666
316,7.18899,-58.1904,-51.0014,-7.18899
317,7.3913,-60.028,-52.6367,-7.3913
318,8.0358,-59.6143,-51.5785,-8.0358
319,8.0583,-59.6039,-51.5456,-8.0583
320,8.16705,-61.5137,-53.3467,-8.16705
321,8.45028,-60.8613,-52.411,-8.45028
322,8.86605,-62.8461,-53.9801,-8.86605
323,8.20006,-60.4107,-52.2106,-8.20006
324,9.42563,-63.2737,-53.8481,-9.42563
325,8.25818,-61.5886,-53.3304,-8.25818
326,7.08161,-58.4078,-51.3262,-7.08161
327,7.36811,-61.0282,-53.6601,-7.36811
328,6.99225,-59.9049,-52.9126,-6.99225
329,7.92745,-61.0974,-53.17,-7.92745
330,7.0125,-59.6757,-52.6632,-7.0125
331,7.5984,-59.3347,-51.7363,-7.5984
332,6.89254,-59.7302,-52.8376,-6.89254
333,-4.74605,-47.4188,-52.1649,4.74605
334,5.56021,-54.7915,-49.2313,-5.56021
335,7.16087,-61.1371,-53.9762,-7.16087
336,6.13792,-57.7364,-51.5984,-6.13792
337,7.63585,-60.2506,-52.6147,-7.63585
338,0.538961,-53.4276,-52.8886,-0.538961
339,8.44214,-61.6683,-53.2261,-8.44214
340,6.27497,-56.1855,-49.9105,-6.27497
341,8.55422,-61.0322,-52.4779,-8.55422
342,7.32648,-59.7528,-52.4264,-7.32648
343,7.42664,-59.2819,-51.8552,-7.42664
344,8.12206,-59.3813,-51.2592,-8.12206
345,7.94005,-58.6189,-50.6789,-7.94005
346,6.43526,-51.7794,-45.3442,-6.43526
347,5.19778,-57.6452,-52.4474,-5.19778
348,7.84025,-54.2911,-46.4509,-7.84025
349,8.28489,-59.7799,-51.495,-8.28489
350,5.91663,-54.4135,-48.4968,-5.91663
351,7.98269,-59.037,-51.0543,-7.98269
352,6.43237,-58.8712,-52.4388,-6.43237
353,8.28573,-57.0273,-48.7415,-8.28573
354,8.86553,-60.8432,-51.9777,-8.86553
355,8.20619,-60.0714,-51.8652,-8.20619
356,6.13395,-59.0818,-52.9479,-6.13395
357,8.21102,-58.9312,-50.7202,-8.21102
358,7.46811,-60.2741,-52.806,-7.46811
359,8.25964,-57.9836,-49.724,-8.25964
360,8.31341,-59.5395,-51.2261,-8.31341
361,7.46859,-59.9886,-52.5201,-7.46859
362,7.58157,-55.951,-48.3694,-7.58157
363,7.34657,-56.065,-48.7184,-7.34657
364,7.05513,-43.373,-36.3179,-7.05513
365,8.28779,-60.0472,-51.7595,-8.28779
366,6.25202,-53.5484,-47.2964,-6.25202
367,4.70481,-50.3686,-45.6637,-4.70481
368,6.68637,-45.0855,-38.3991,-6.68637
369,6.89622,-51.4684,-44.5722,-6.89622
370,6.77677,-53.039,-46.2623,-6.77677
371,7.03098,-51.6699,-44.6389,-7.03098
372,6.94998,-56.166,-49.216,-6.94998
373,5.12559,-54.4844,-49.3588,-5.12559
374,6.4975,-56.0827,-49.5852,-6.4975
375,6.14375,-58.2331,-52.0893,-6.14375
376,6.69979,-51.9896,-45.2898,-6.69979
377,7.06018,-53.983,-46.9229,-7.06018
378,7.15261,-60.2345,-53.0819,-7.15261
379,6.94048,-59.7699,-52.8294,-6.94048
380,7.87711,-60.0993,-52.2222,-7.87711
381,8.52424,-61.375,-52.8508,-8.52424
382,6.59193,-58.7799,-52.188,-6.59193
383,8.01846,-60.3822,-52.3637,-8.01846
384,3.79225,-56.9619,-53.1697,-3.79225
385,-9.91813,-40.0809,-49.9991,9.91813
386,4.34465,-21.9649,-17.6202,-4.34465
387,4.66601,-53.3492,-48.6832,-4.66601
388,7.33265,-56.5572,-49.2245,-7.33265
389,6.48333,-57.3995,-50.9162,-6.48333
390,7.96049,-60.5043,-52.5438,-7.96049
391,8.23014,-60.2037,-51.9736,-8.23014
392,9.2099,-62.6432,-53.4333,-9.2099
393,8.56674,-61.5421,-52.9753,-8.56674
394,7.95444,-59.4211,-51.4667,-7.95444
395,9.35156,-63.3273,-53.9758,-9.35156
396,8.17015,-59.9968,-51.8267,-8.17015
397,8.94596,-62.5331,-53.5872,-8.94596
398,9.00649,-62.5251,-53.5187,-9.00649
399,8.40203,-61.9926,-53.5906,-8.40203
400,10.4075,-64.7238,-54.3163,-10.4075
401,8.82857,-63.0206,-54.1921,-8.82857
402,9.60853,-63.8122,-54.2037,-9.60853
403,11.0594,-65.2091,-54.1497,-11.0594
404,8.24386,-61.2912,-53.0473,-8.24386
405,10.0882,-64.3588,-54.2705,-10.0882
406,10.0548,-65.0766,-55.0218,-10.0548
407,9.55617,-63.5922,-54.036,-9.55617
408,10.484,-65.1792,-54.6952,-10.484
409,9.81005,-64.4091,-54.599,-9.81005
410,10.9796,-65.1261,-54.1465,-10.9796
411,9.15474,-62.2662,-53.1115,-9.15474
412,11.1277,-65.9855,-54.8578,-11.1277
413,9.65926,-64.2329,-54.5737,-9.65926
414,9.78734,-64.6671,-54.8798,-9.78734
415,10.9456,-65.3593,-54.4137,-10.9456
416,10.3786,-64.7595,-54.3808,-10.3786
417,10.7914,-65.3796,-54.5882,-10.7914
418,10.98,-66.1202,-55.1402,-10.98
419,10.6307,-65.61,-54.9794,-10.6307
420,10.9539,-65.5602,-54.6063,-10.9539
421,11.3724,-66.424,-55.0516,-11.3724
422,10.9731,-66.3481,-55.375,-10.9731
423,11.0623,-66.4126,-55.3503,-11.0623
424,8.08777,-62.5314,-54.4436,-8.08777
425,10.9989,-66.2269,-55.228,-10.9989
426,11.639,-66.972,-55.333,-11.639
427,10.3322,-65.1283,-54.7961,-10.3322
428,11.1244,-66.2293,-55.1048,-11.1244
429,11.1461,-65.5196,-54.3736,-11.1461
430,11.2573,-66.6478,-55.3905,-11.2573
431,11.2624,-66.0595,-54.7971,-11.2624
432,11.4929,-66.7197,-55.2267,-11.4929
433,11.2938,-67.0559,-55.7621,-11.2938
434,10.2892,-64.8682,-54.5791,-10.2892
435,11.338,-66.8914,-55.5534,-11.338
436,9.49866,-59.4793,-49.9806,-9.49866
437,9.3917,-60.8921,-51.5004,-9.3917
438,8.39422,-55.2296,-46.8354,-8.39422
439,10.2994,-64.405,-54.1056,-10.2994
440,10.3114,-65.2382,-54.9268,-10.3114
441,10.5075,-65.4473,-54.9398,-10.5075
442,9.65469,-63.8852,-54.2305,-9.65469
443,10.3335,-65.1441,-54.8106,-10.3335
444,10.5572,-65.5004,-54.9432,-10.5572
445,10.2451,-64.7543,-54.5093,-10.2451
446,8.98074,-61.9356,-52.9548,-8.98074
447,10.3264,-64.9868,-54.6604,-10.3264
448,9.83143,-64.555,-54.7235,-9.83143
449,10.5759,-65.9886,-55.4127,-10.5759
450,10.4515,-65.8563,-55.4048,-10.4515
451,6.25262,-57.0179,-50.7653,-6.25262
452,10.2859,-64.4484,-54.1626,-10.2859
453,6.80615,-62.5761,-55.77,-6.80615
454,9.48037,-63.7849,-54.3045,-9.48037
455,10.3105,-66.1431,-55.8326,-10.3105
456,9.31407,-61.8658,-52.5518,-9.31407
457,10.3234,-65.6084,-55.285,-10.3234
458,10.8783,-66.2532,-55.3749,-10.8783
459,9.83743,-64.5282,-54.6908,-9.83743
460,10.427,-65.6365,-55.2095,-10.427
461,10.8899,-65.9172,-55.0273,-10.8899
462,10.9342,-66.3987,-55.4645,-10.9342
463,10.4053,-65.0501,-54.6448,-10.4053
464,10.0833,-64.8612,-54.7778,-10.0833
465,9.20725,-61.4881,-52.2809,-9.20725
466,9.71216,-61.9475,-52.2354,-9.71216
467,9.93185,-64.6451,-54.7133,-9.93185
468,9.59819,-62.0913,-52.4931,-9.59819
469,10.9122,-65.7722,-54.86,-10.9122
470,7.7204,-61.6696,-53.9492,-7.7204
471,11.175,-66.812,-55.637,-11.175
472,11.2198,-66.4801,-55.2603,-11.2198
473,11.494,-66.5258,-55.0318,-11.494
474,11.2511,-66.1594,-54.9083,-11.2511
475,9.28158,-60.2724,-50.9908,-9.28158
476,11.1887,-65.8518,-54.6632,-11.1887
477,10.3118,-65.8412,-55.5293,-10.3118
478,10.8209,-66.2712,-55.4503,-10.8209
479,11.6504,-66.1753,-54.5249,-11.6504
480,8.34552,-63.1608,-54.8153,-8.34552
481,10.4261,-64.6607,-54.2346,-10.4261
482,10.5405,-63.7668,-53.2263,-10.5405
483,10.1316,-61.573,-51.4414,-10.1316
484,10.5051,-60.2932,-49.7881,-10.5051
485,9.97761,-59.8054,-49.8278,-9.97761
486,8.04198,-53.274,-45.232,-8.04198
487,7.08795,-57.514,-50.4261,-7.08795
488,10.0275,-63.5397,-53.5122,-10.0275
489,9.51901,-62.3546,-52.8356,-9.51901
490,9.28349,-64.1438,-54.8603,-9.28349
491,10.6789,-65.1892,-54.5103,-10.6789
492,9.54844,-63.5004,-53.9519,-9.54844
493,9.95224,-64.4639,-54.5116,-9.95224
494,11.1312,-66.7989,-55.6677,-11.1312
495,9.98382,-63.5191,-53.5352,-9.98382
496,9.8268,-65.0442,-55.2174,-9.8268
497,10.4336,-62.854,-52.4205,-10.4336
498,8.65152,-63.6433,-54.9917,-8.65152
499,9.67817,-63.6667,-53.9885,-9.67817
500,10.2109,-64.8326,-54.6217,-10.2109
501,-8.59149,-45.4862,-54.0777,8.59149
502,7.56759,-59.6137,-52.0461,-7.56759
503,10.3983,-65.1135,-54.7152,-10.3983
504,8.79803,-61.5737,-52.7757,-8.79803
505,6.79118,-60.3071,-53.5159,-6.79118
506,9.09595,-63.9015,-54.8055,-9.09595
507,7.65892,-47.6174,-39.9584,-7.65892
508,9.56812,-63.5015,-53.9334,-9.56812
509,9.41511,-61.5404,-52.1253,-9.41511
510,10.3011,-63.0428,-52.7418,-10.3011
511,10.4231,-65.6555,-55.2324,-10.4231
512,8.88208,-62.9319,-54.0498,-8.88208
513,7.46417,-61.5222,-54.0581,-7.46417
514,6.07144,-57.8789,-51.8075,-6.07144
515,7.22748,-59.6302,-52.4028,-7.22748
516,9.85735,-62.4373,-52.5799,-9.85735
517,6.83453,-53.5773,-46.7428,-6.83453
518,10.2856,-64.1839,-53.8984,-10.2856
519,-7.86085,-45.3513,-53.2122,7.86085
520,8.21912,-15.7981,-7.57895,-8.21912
521,-23.1816,-27.2728,-50.4545,23.1816
522,2.9621,-39.8273,-36.8652,-2.9621
523,4.39447,-54.561,-50.1665,-4.39447
524,2.672,-53.3162,-50.6443,-2.672
525,7.61919,-56.0003,-48.3811,-7.61919
526,6.5766,-57.77,-51.1934,-6.5766
527,5.39537,-57.4814,-52.086,-5.39537
528,7.61726,-50.6852,-43.0679,-7.61726
529,8.66886,-60.6884,-52.0196,-8.66886
530,3.95301,-55.9658,-52.0128,-3.95301
531,7.18069,-45.7773,-38.5966,-7.18069
532,-17.6387,-35.2624,-52.9011,17.6387
533,-28.7005,-18.842,-47.5425,28.7005
534,2.34268,-43.8424,-41.4997,-2.34268
535,4.76444,-40.1675,-35.4031,-4.76444
536,4.30553,-49.0607,-44.7552,-4.30553
537,7.14404,-58.5284,-51.3844,-7.14404
538,5.52097,-58.0723,-52.5513,-5.52097
539,5.91668,-59.586,-53.6693,-5.91668
540,6.8863,-57.6755,-50.7892,-6.8863
541,9.42911,-63.8264,-54.3973,-9.42911
542,8.67818,-62.8147,-54.1365,-8.67818
