Step,Generator,Discriminator,Real,Fake
94,33.2735,-18.4308,14.8427,-33.2735
95,39.7224,-15.1056,24.6168,-39.7224
96,40.0128,-16.9298,23.083,-40.0128
97,40.0281,-32.8213,7.20683,-40.0281
98,36.9698,-23.356,13.6137,-36.9698
99,34.6972,-20.8603,13.8369,-34.6972
100,38.4418,-27.2153,11.2265,-38.4418
101,32.7517,-25.6566,7.095,-32.7517
102,37.1389,-26.5738,10.5651,-37.1389
103,37.0814,-27.4105,9.67087,-37.0814
104,40.9486,-6.75884,34.1897,-40.9486
105,40.0998,-15.8306,24.2693,-40.0998
106,26.6311,-18.1275,8.5036,-26.6311
107,26.8596,-20.8379,6.02171,-26.8596
108,21.9143,-12.4438,9.47053,-21.9143
109,37.5911,-24.9097,12.6814,-37.5911
110,42.4694,-26.9235,15.5459,-42.4694
111,40.3264,-16.3807,23.9456,-40.3264
112,34.3705,-25.2544,9.11616,-34.3705
113,41.4807,-10.9339,30.5468,-41.4807
114,42.8856,-35.959,6.92656,-42.8856
115,40.7196,-17.9425,22.7771,-40.7196
116,42.9103,-38.9025,4.00782,-42.9103
117,42.2608,-35.3933,6.86757,-42.2608
118,40.6574,-30.8021,9.8553,-40.6574
119,41.4369,-38.0797,3.35719,-41.4369
120,38.2389,-30.8177,7.42122,-38.2389
121,40.8406,-29.1155,11.7251,-40.8406
122,41.2921,-39.5505,1.74151,-41.2921
123,42.4391,-28.7182,13.7208,-42.4391
124,43.9066,-40.7026,3.20397,-43.9066
125,38.314,-32.4987,5.81528,-38.314
126,42.2279,-37.0259,5.202,-42.2279
127,39.7536,-33.6959,6.05774,-39.7536
128,34.2155,-30.7325,3.48295,-34.2155
129,41.9794,-39.5482,2.43115,-41.9794
130,44.0272,-40.8153,3.21195,-44.0272
131,40.8875,-36.7515,4.13603,-40.8875
132,42.6321,-37.4306,5.20144,-42.6321
133,44.1939,-40.4781,3.71583,-44.1939
134,42.796,-38.9423,3.85369,-42.796
135,42.8817,-38.4113,4.47038,-42.8817
136,39.9032,-35.3164,4.58687,-39.9032
137,41.3501,-38.7582,2.5919,-41.3501
138,45.4471,-43.8221,1.62501,-45.4471
139,43.6784,-36.4531,7.22534,-43.6784
140,43.7682,-40.8029,2.96522,-43.7682
141,45.7636,-44.3594,1.40423,-45.7636
142,44.4784,-43.7996,0.678771,-44.4784
143,46.6762,-46.0507,0.625446,-46.6762
144,44.157,-36.0611,8.09583,-44.157
145,46.1431,-45.0425,1.10062,-46.1431
146,37.4407,-34.8692,2.57149,-37.4407
147,45.4381,-45.5092,-0.071059,-45.4381
148,44.1337,-42.0585,2.07521,-44.1337
149,47.7088,-48.1816,-0.47277,-47.7088
150,47.3693,-47.8905,-0.521166,-47.3693
151,45.8293,-45.1984,0.630897,-45.8293
152,46.88,-48.1157,-1.23573,-46.88
153,46.1683,-47.1661,-0.997793,-46.1683
154,45.4448,-46.0145,-0.569716,-45.4448
155,46.7205,-47.9057,-1.18514,-46.7205
156,46.0314,-47.5844,-1.55301,-46.0314
157,45.3769,-46.1034,-0.726475,-45.3769
158,47.0996,-48.5217,-1.42211,-47.0996
159,46.2792,-48.2002,-1.92101,-46.2792
160,43.7384,-43.783,-0.0445384,-43.7384
161,43.2514,-43.5825,-0.331023,-43.2514
162,46.8332,-48.6355,-1.80232,-46.8332
163,47.9565,-49.1321,-1.17559,-47.9565
164,47.8987,-50.4089,-2.51015,-47.8987
165,46.3218,-47.0641,-0.742288,-46.3218
166,46.8375,-48.7657,-1.92815,-46.8375
167,46.4078,-49.0487,-2.64098,-46.4078
168,42.6008,-43.149,-0.548185,-42.6008
169,48.0924,-50.312,-2.21968,-48.0924
170,48.5005,-50.5475,-2.04696,-48.5005
171,46.6941,-49.2235,-2.52936,-46.6941
172,46.457,-49.1203,-2.66331,-46.457
173,47.1714,-50.2292,-3.05777,-47.1714
174,45.2643,-48.0217,-2.75735,-45.2643
175,48.5641,-51.6471,-3.083,-48.5641
176,48.9459,-51.7552,-2.80933,-48.9459
177,47.6754,-50.0128,-2.3374,-47.6754
178,48.7041,-51.6413,-2.93719,-48.7041
179,48.6007,-50.9326,-2.33187,-48.6007
180,48.6506,-50.7555,-2.10491,-48.6506
181,48.0656,-51.1522,-3.08665,-48.0656
182,44.959,-46.0041,-1.04502,-44.959
183,49.157,-52.6214,-3.46441,-49.157
184,47.5267,-51.0419,-3.51521,-47.5267
185,48.6951,-52.5758,-3.88075,-48.6951
186,45.4899,-47.0224,-1.53254,-45.4899
187,48.5304,-52.4319,-3.90147,-48.5304
188,47.2946,-50.4791,-3.18452,-47.2946
189,48.834,-52.2363,-3.40233,-48.834
190,45.2771,-40.9015,4.37561,-45.2771
191,49.108,-53.2429,-4.13492,-49.108
192,48.7403,-52.2752,-3.5349,-48.7403
193,49.1253,-53.1765,-4.05123,-49.1253
194,48.7396,-52.4985,-3.75889,-48.7396
195,45.8025,-48.414,-2.61158,-45.8025
196,48.69,-52.7443,-4.0544,-48.69
197,48.3063,-52.3337,-4.02739,-48.3063
198,48.8928,-53.2351,-4.34239,-48.8928
199,47.3273,-51.4198,-4.09259,-47.3273
200,48.8544,-53.8057,-4.95135,-48.8544
201,46.6617,-51.388,-4.7263,-46.6617
202,43.9668,-48.4018,-4.43499,-43.9668
203,37.4317,-35.8083,1.62336,-37.4317
204,4.58374,-2.33082,2.25292,-4.58374
205,7.8652,-7.69944,0.165754,-7.8652
206,5.87658,-7.91965,-2.04308,-5.87658
207,12.1538,-12.3696,-0.215786,-12.1538
208,20.3438,-21.3482,-1.00434,-20.3438
209,21.3201,-19.253,2.06708,-21.3201
210,19.6825,-12.837,6.84551,-19.6825
211,27.2334,-16.7006,10.5328,-27.2334
212,24.8779,-20.113,4.76493,-24.8779
213,24.7697,-17.3896,7.38003,-24.7697
214,21.2324,-12.0382,9.19421,-21.2324
215,28.7466,-25.473,3.27357,-28.7466
216,28.0406,-19.3271,8.71349,-28.0406
217,18.1928,-12.0746,6.11822,-18.1928
218,18.6189,-11.6127,7.00618,-18.6189
219,14.0314,-10.7494,3.28204,-14.0314
220,11.4658,-9.4193,2.04653,-11.4658
221,36.8914,-11.3823,25.5092,-36.8914
222,34.0963,-20.165,13.9313,-34.0963
223,26.1278,-25.305,0.822829,-26.1278
224,20.6105,-18.3088,2.3017,-20.6105
225,34.4976,-13.5542,20.9433,-34.4976
226,35.2134,-18.6139,16.5995,-35.2134
227,36.4173,-27.271,9.14623,-36.4173
228,34.9955,-34.8373,0.158265,-34.9955
229,36.2735,-37.6703,-1.39685,-36.2735
230,38.6372,-41.0539,-2.41674,-38.6372
231,34.8393,-36.3774,-1.53813,-34.8393
232,33.0727,-32.5253,0.547379,-33.0727
233,24.3898,-19.3225,5.06724,-24.3898
234,33.588,-6.68487,26.9031,-33.588
235,17.4252,-17.8565,-0.431307,-17.4252
236,32.6593,-30.3452,2.31405,-32.6593
237,17.0676,-19.7977,-2.73018,-17.0676
238,24.8,-21.0742,3.7258,-24.8
239,27.1229,-16.3287,10.7942,-27.1229
240,30.9704,-13.6732,17.2972,-30.9704
241,28.5202,-32.5585,-4.03834,-28.5202
242,29.248,-32.1294,-2.88142,-29.248
243,31.7573,-34.5605,-2.80319,-31.7573
244,27.6686,-28.4449,-0.776214,-27.6686
245,18.5223,-21.3427,-2.82041,-18.5223
246,27.8644,-29.9147,-2.0503,-27.8644
247,26.9531,-30.1994,-3.24627,-26.9531
248,34.2585,-29.8612,4.39736,-34.2585
249,35.0963,-43.1632,-8.06694,-35.0963
250,25.3136,-30.1326,-4.819,-25.3136
251,7.11104,-16.2352,-9.12411,-7.11104
252,15.6919,-5.80709,9.88478,-15.6919
253,12.6101,-19.6233,-7.01316,-12.6101
254,33.7648,-36.2406,-2.47572,-33.7648
255,34.2941,-37.6239,-3.32977,-34.2941
256,34.782,-36.9715,-2.18946,-34.782
257,9.61868,-14.6941,-5.07545,-9.61868
258,32.584,-22.9249,9.65909,-32.584
259,20.5291,-24.912,-4.38294,-20.5291
260,21.5713,-28.3451,-6.77378,-21.5713
261,25.8791,-28.6016,-2.72254,-25.8791
262,32.3276,-13.0948,19.2329,-32.3276
263,9.89784,-16.6481,-6.75021,-9.89784
264,32.5363,-15.8436,16.6927,-32.5363
265,30.1977,-31.7031,-1.50536,-30.1977
266,33.1312,-39.8528,-6.72163,-33.1312
267,25.6512,-35.4496,-9.79844,-25.6512
268,22.7496,-29.1434,-6.39377,-22.7496
269,30.7869,-34.6263,-3.83943,-30.7869
270,31.9555,-25.8286,6.12698,-31.9555
271,34.5977,-41.7414,-7.1437,-34.5977
272,20.7126,-29.4464,-8.73379,-20.7126
273,35.8894,-43.6756,-7.78628,-35.8894
274,-0.527761,-9.43416,-9.96192,0.527761
275,36.4279,-35.3119,1.11602,-36.4279
276,36.4045,-43.5502,-7.14565,-36.4045
277,36.4081,-41.4814,-5.07335,-36.4081
278,36.5824,-46.5143,-9.93193,-36.5824
279,36.7045,-44.6811,-7.97666,-36.7045
280,37.4158,-47.6934,-10.2776,-37.4158
281,37.9115,-49.3161,-11.4046,-37.9115
282,37.0044,-44.6882,-7.68387,-37.0044
283,37.7803,-48.2445,-10.4643,-37.7803
284,29.3765,-40.6655,-11.289,-29.3765
285,38.1485,-42.2941,-4.14558,-38.1485
286,36.5779,-37.6366,-1.05878,-36.5779
287,25.2105,-31.436,-6.22551,-25.2105
288,24.4273,-29.7747,-5.34738,-24.4273
289,22.4175,-26.0677,-3.65022,-22.4175
290,30.562,-39.3707,-8.80861,-30.562
291,16.6842,-21.5826,-4.89843,-16.6842
292,35.4573,-32.7758,2.68143,-35.4573
293,13.7258,-19.4488,-5.723,-13.7258
294,30.6907,-36.3688,-5.6781,-30.6907
295,34.8389,-44.2015,-9.36261,-34.8389
296,35.6885,-43.9976,-8.30906,-35.6885
297,36.4219,-47.8281,-11.4063,-36.4219
298,38.4578,-49.3407,-10.883,-38.4578
299,36.2813,-43.3647,-7.08335,-36.2813
300,37.2368,-46.5779,-9.34105,-37.2368
301,36.5843,-48.0165,-11.4322,-36.5843
302,11.6072,-21.9359,-10.3287,-11.6072
303,38.2607,-49.4508,-11.19,-38.2607
304,38.3955,-48.7601,-10.3646,-38.3955
305,36.3103,-44.0967,-7.78645,-36.3103
306,35.1061,-41.5615,-6.4554,-35.1061
307,38.0404,-41.8927,-3.85234,-38.0404
308,31.5779,-38.5973,-7.01936,-31.5779
309,37.3416,-39.1405,-1.79889,-37.3416
310,36.0801,-40.2446,-4.16451,-36.0801
311,35.6537,-28.9431,6.71053,-35.6537
312,35.0564,-38.0609,-3.00458,-35.0564
313,33.9106,-42.8455,-8.93489,-33.9106
314,35.4995,-39.1296,-3.63018,-35.4995
315,36.0375,-43.8704,-7.83294,-36.0375
316,34.0479,-43.0229,-8.97503,-34.0479
317,35.5971,-43.3336,-7.73653,-35.5971
318,36.2053,-42.6157,-6.41044,-36.2053
319,34.9227,-45.4141,-10.4914,-34.9227
320,36.2614,-44.2243,-7.96292,-36.2614
321,37.1059,-43.8477,-6.74175,-37.1059
322,37.2221,-45.1787,-7.95658,-37.2221
323,34.8448,-41.1167,-6.27196,-34.8448
324,25.1487,-35.5138,-10.3651,-25.1487
325,16.5308,-26.3151,-9.78427,-16.5308
326,32.3823,-40.8135,-8.4312,-32.3823
327,36.3103,-37.223,-0.912753,-36.3103
328,33.5551,-41.7519,-8.19679,-33.5551
329,36.541,-43.3417,-6.80061,-36.541
330,37.664,-47.1502,-9.48617,-37.664
331,37.9741,-34.5125,3.46155,-37.9741
332,38.2812,-48.5358,-10.2546,-38.2812
333,36.149,-45.7849,-9.63595,-36.149
334,37.1184,-43.2625,-6.1441,-37.1184
335,37.199,-48.0865,-10.8875,-37.199
336,34.9546,-43.7344,-8.77976,-34.9546
337,35.6154,-21.7061,13.9093,-35.6154
338,27.6349,-28.2242,-0.589313,-27.6349
339,31.0816,-38.995,-7.91331,-31.0816
340,36.0208,-45.443,-9.42222,-36.0208
341,36.2593,-27.7923,8.46697,-36.2593
342,26.2201,-37.2015,-10.9814,-26.2201
343,37.6178,-38.4851,-0.867372,-37.6178
344,36.203,-44.9367,-8.73379,-36.203
345,39.0531,-48.1055,-9.05242,-39.0531
346,38.5897,-48.6591,-10.0694,-38.5897
347,37.5496,-48.8879,-11.3383,-37.5496
348,36.2336,-13.994,22.2396,-36.2336
349,37.1983,-47.505,-10.3067,-37.1983
350,37.3873,-38.1846,-0.797333,-37.3873
351,15.5434,-26.534,-10.9907,-15.5434
352,37.1774,-46.3345,-9.15704,-37.1774
353,38.1261,-33.0943,5.03181,-38.1261
354,36.9509,-42.616,-5.66515,-36.9509
355,34.4438,-42.4589,-8.01508,-34.4438
356,37.996,-47.9088,-9.91281,-37.996
357,33.9661,-44.6501,-10.6841,-33.9661
358,31.9089,-40.5753,-8.66635,-31.9089
359,29.6514,-34.3179,-4.66654,-29.6514
360,35.4319,-41.6546,-6.2227,-35.4319
361,36.4618,-45.1461,-8.68429,-36.4618
362,36.6465,-43.7179,-7.07139,-36.6465
363,34.1668,-44.9147,-10.7479,-34.1668
364,33.041,-18.8755,14.1655,-33.041
365,31.441,-37.7584,-6.3174,-31.441
366,34.0221,-37.2847,-3.26261,-34.0221
367,22.6985,-27.2428,-4.54424,-22.6985
368,30.0334,-39.8202,-9.78682,-30.0334
369,35.2662,-45.8786,-10.6124,-35.2662
370,37.8687,-48.6928,-10.8241,-37.8687
371,37.1514,-48.1809,-11.0295,-37.1514
372,39.5154,-50.7462,-11.2308,-39.5154
373,38.3025,-35.1297,3.17278,-38.3025
374,39.4365,-50.8752,-11.4387,-39.4365
375,17.9382,-27.6351,-9.69693,-17.9382
376,32.8564,-39.8352,-6.97874,-32.8564
377,37.0057,-26.617,10.3887,-37.0057
378,37.8666,-46.9526,-9.08603,-37.8666
379,36.8477,-48.2279,-11.3803,-36.8477
380,38.3332,-48.1242,-9.79097,-38.3332
381,38.3314,-47.6445,-9.31314,-38.3314
382,38.7137,-49.3191,-10.6054,-38.7137
383,38.9426,-50.5451,-11.6025,-38.9426
384,38.1933,-45.5173,-7.32393,-38.1933
385,37.2632,-49.3606,-12.0973,-37.2632
386,39.379,-45.7641,-6.38508,-39.379
387,38.9006,-50.4072,-11.5065,-38.9006
388,40.229,-52.382,-12.153,-40.229
389,33.8522,-44.7168,-10.8645,-33.8522
390,37.666,-44.7347,-7.06864,-37.666
391,26.7111,-36.9683,-10.2573,-26.7111
392,24.3262,-25.5994,-1.27329,-24.3262
393,20.7793,-22.6185,-1.83921,-20.7793
394,36.6274,-41.3247,-4.69729,-36.6274
395,37.4842,-48.4891,-11.0049,-37.4842
396,37.7491,-49.8333,-12.0842,-37.7491
397,37.9366,-47.5595,-9.62295,-37.9366
398,39.9759,-52.1738,-12.198,-39.9759
399,38.4348,-49.1417,-10.7069,-38.4348
400,35.2562,-45.842,-10.5858,-35.2562
401,40.4249,-52.384,-11.9592,-40.4249
402,40.659,-53.0857,-12.4267,-40.659
403,40.1448,-52.6774,-12.5327,-40.1448
404,40.7971,-52.912,-12.1149,-40.7971
405,41.1722,-53.9272,-12.755,-41.1722
406,39.6048,-52.2352,-12.6305,-39.6048
407,40.4597,-52.1482,-11.6885,-40.4597
408,40.8453,-53.7244,-12.8791,-40.8453
409,41.1698,-52.7774,-11.6076,-41.1698
410,41.4072,-54.2532,-12.8461,-41.4072
411,40.8623,-53.5898,-12.7275,-40.8623
412,40.6836,-53.433,-12.7494,-40.6836
413,41.1582,-52.8255,-11.6673,-41.1582
414,41.6263,-54.5156,-12.8893,-41.6263
415,40.5049,-53.3697,-12.8649,-40.5049
416,40.3016,-47.9404,-7.6388,-40.3016
417,40.071,-52.8385,-12.7675,-40.071
418,41.0333,-53.6869,-12.6536,-41.0333
419,40.9978,-53.4984,-12.5006,-40.9978
420,41.0678,-53.6052,-12.5374,-41.0678
421,40.4952,-51.5564,-11.0612,-40.4952
422,41.6571,-54.0768,-12.4197,-41.6571
423,40.9516,-52.6068,-11.6551,-40.9516
424,39.3735,-48.7069,-9.33341,-39.3735
425,40.677,-53.2479,-12.5709,-40.677
426,41.1077,-53.1207,-12.013,-41.1077
427,41.0325,-51.9322,-10.8997,-41.0325
428,35.7832,-43.152,-7.36876,-35.7832
429,40.7015,-51.9841,-11.2826,-40.7015
430,40.4223,-52.3201,-11.8977,-40.4223
431,2.67576,-13.7129,-11.0371,-2.67576
432,38.7358,-47.156,-8.42014,-38.7358
433,35.4822,-45.427,-9.94474,-35.4822
434,32.2609,-36.6617,-4.40075,-32.2609
435,37.236,-47.9274,-10.6914,-37.236
436,39.3588,-51.6166,-12.2578,-39.3588
437,40.3098,-52.1302,-11.8204,-40.3098
438,39.7629,-52.3401,-12.5773,-39.7629
439,40.3389,-52.9158,-12.5769,-40.3389
440,40.3034,-53.4309,-13.1275,-40.3034
441,40.881,-54.0339,-13.1529,-40.881
442,39.7125,-50.1953,-10.4829,-39.7125
443,41.4238,-54.8481,-13.4243,-41.4238
444,40.2002,-52.975,-12.7748,-40.2002
445,41.5179,-54.7874,-13.2695,-41.5179
446,40.9288,-53.4114,-12.4827,-40.9288
447,40.9115,-53.9888,-13.0773,-40.9115
448,40.6992,-52.4201,-11.7209,-40.6992
449,40.7453,-53.5978,-12.8525,-40.7453
450,41.5219,-53.7938,-12.2718,-41.5219
451,41.5835,-54.4622,-12.8787,-41.5835
452,41.8108,-55.2139,-13.4032,-41.8108
453,42.456,-55.5184,-13.0624,-42.456
454,41.3825,-54.543,-13.1605,-41.3825
455,42.1805,-55.4341,-13.2536,-42.1805
456,41.9597,-55.33,-13.3703,-41.9597
457,41.9498,-55.3067,-13.3569,-41.9498
458,41.6056,-53.2161,-11.6105,-41.6056
459,41.4077,-54.9336,-13.5258,-41.4077
460,41.5057,-54.4491,-12.9434,-41.5057
461,42.2142,-54.9061,-12.692,-42.2142
462,40.0551,-51.511,-11.4559,-40.0551
463,41.6427,-52.5893,-10.9465,-41.6427
464,33.2729,-37.7585,-4.48563,-33.2729
465,34.085,-14.5502,19.5348,-34.085
466,36.2546,-33.7846,2.46997,-36.2546
467,39.3424,-34.8593,4.48306,-39.3424
468,38.5985,-48.5461,-9.94764,-38.5985
469,38.4516,-49.9403,-11.4888,-38.4516
470,40.7414,-53.3181,-12.5767,-40.7414
471,40.7993,-52.9185,-12.1193,-40.7993
472,41.5868,-53.7786,-12.1919,-41.5868
473,41.9195,-54.8088,-12.8892,-41.9195
474,39.7803,-51.8152,-12.0349,-39.7803
475,41.5273,-54.3878,-12.8605,-41.5273
476,41.4976,-54.2739,-12.7763,-41.4976
477,41.325,-54.3778,-13.0528,-41.325
478,41.2228,-54.1496,-12.9268,-41.2228
479,42.1227,-55.1869,-13.0642,-42.1227
480,41.2844,-53.8427,-12.5583,-41.2844
481,41.4602,-54.753,-13.2928,-41.4602
482,41.5176,-54.4293,-12.9117,-41.5176
483,42.3001,-55.1749,-12.8747,-42.3001
484,42.1036,-55.1309,-13.0273,-42.1036
485,42.7962,-56.1797,-13.3836,-42.7962
486,42.5636,-56.0637,-13.5,-42.5636
487,42.2118,-55.2046,-12.9927,-42.2118
488,42.5588,-55.455,-12.8962,-42.5588
489,42.3676,-55.8394,-13.4719,-42.3676
490,42.3022,-55.4465,-13.1443,-42.3022
491,40.6258,-50.7307,-10.1049,-40.6258
492,42.8537,-56.2125,-13.3588,-42.8537
493,42.256,-55.488,-13.232,-42.256
494,42.2258,-53.9221,-11.6963,-42.2258
495,43.0652,-56.5931,-13.5279,-43.0652
496,40.5614,-53.6027,-13.0412,-40.5614
497,41.8158,-55.1369,-13.3211,-41.8158
498,42.7717,-56.3553,-13.5836,-42.7717
499,42.9305,-56.333,-13.4025,-42.9305
500,42.296,-55.3844,-13.0884,-42.296
501,42.4245,-55.7842,-13.3597,-42.4245
502,42.7719,-56.2285,-13.4566,-42.7719
503,42.368,-55.6844,-13.3164,-42.368
504,42.7607,-56.217,-13.4563,-42.7607
505,42.3792,-55.9336,-13.5544,-42.3792
506,42.0779,-54.5149,-12.4371,-42.0779
507,42.2462,-55.7726,-13.5264,-42.2462
508,42.8037,-56.1957,-13.3919,-42.8037
509,42.8566,-56.4189,-13.5623,-42.8566
510,43.0528,-56.2208,-13.168,-43.0528
511,41.7225,-54.8052,-13.0827,-41.7225
512,42.7714,-56.1167,-13.3453,-42.7714
513,43.108,-56.7136,-13.6056,-43.108
514,42.6544,-55.8297,-13.1753,-42.6544
515,42.7308,-56.1593,-13.4285,-42.7308
516,42.8611,-55.8054,-12.9443,-42.8611
517,43.0689,-56.8244,-13.7555,-43.0689
518,42.6944,-56.123,-13.4286,-42.6944
519,42.4425,-55.7454,-13.3029,-42.4425
520,42.9102,-56.5003,-13.59,-42.9102
521,41.2129,-54.5925,-13.3796,-41.2129
522,42.0443,-55.4481,-13.4038,-42.0443
523,42.1011,-54.7547,-12.6537,-42.1011
524,42.4109,-54.9606,-12.5497,-42.4109
525,42.5102,-55.8395,-13.3293,-42.5102
526,42.8802,-56.6299,-13.7498,-42.8802
527,42.8445,-56.2798,-13.4354,-42.8445
528,42.5962,-55.3014,-12.7051,-42.5962
529,41.2871,-51.4757,-10.1886,-41.2871
530,42.9354,-56.479,-13.5436,-42.9354
531,42.9926,-56.2515,-13.2589,-42.9926
532,41.7739,-55.1201,-13.3462,-41.7739
533,42.3036,-52.2639,-9.96029,-42.3036
534,42.2917,-55.6142,-13.3225,-42.2917
535,42.4751,-56.1883,-13.7133,-42.4751
536,42.2423,-55.6425,-13.4002,-42.2423
537,43.0815,-55.9579,-12.8764,-43.0815
538,42.2429,-55.5124,-13.2695,-42.2429
539,43.0898,-56.278,-13.1883,-43.0898
540,43.0271,-56.546,-13.5189,-43.0271
541,43.0499,-56.6099,-13.5601,-43.0499
542,42.6072,-53.5526,-10.9454,-42.6072
543,39.966,-53.3477,-13.3817,-39.966
544,42.9853,-55.3218,-12.3364,-42.9853
545,42.9439,-52.9642,-10.0203,-42.9439
546,32.0448,-44.802,-12.7571,-32.0448
547,41.5948,-54.9356,-13.3408,-41.5948
548,42.9385,-56.113,-13.1745,-42.9385
549,41.0879,-54.447,-13.3591,-41.0879
550,40.7739,-53.5744,-12.8005,-40.7739
551,37.9866,-50.3939,-12.4073,-37.9866
