Step,Generator,Discriminator,Real,Fake
0,-0.372696,0.0211339,-0.351563,0.372696
1,-6.17464e-08,8.59595e-09,-5.31505e-08,6.17464e-08
2,-6.85119e-08,1.53581e-08,-5.31538e-08,6.85119e-08
3,-6.62348e-08,1.42355e-08,-5.19993e-08,6.62348e-08
4,-6.12486e-08,6.42145e-09,-5.48272e-08,6.12486e-08
